bairro_group,bairro,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Brooklyn,Fort Greene,Entire home/apt,250.0,2.0,109.0,3.22,2.0,243.0
Brooklyn,Williamsburg,Entire home/apt,185.0,2.0,122.0,3.12,1.0,105.0
Manhattan,Upper East Side,Entire home/apt,195.0,1.0,136.0,3.26,1.0,103.0
Manhattan,Hell's Kitchen,Entire home/apt,125.0,1.0,64.0,1.88,1.0,168.0
Manhattan,West Village,Private room,99.0,3.0,60.0,1.6,1.0,168.0
Manhattan,Lower East Side,Entire home/apt,169.0,2.0,57.0,1.41,1.0,279.0
Manhattan,Harlem,Entire home/apt,198.0,5.0,42.0,1.07,1.0,267.0
Manhattan,Harlem,Private room,50.0,3.0,107.0,2.57,1.0,209.0
Bronx,Baychester,Entire home/apt,95.0,3.0,78.0,4.98,2.0,144.0
Brooklyn,Bedford-Stuyvesant,Private room,75.0,2.0,129.0,3.36,3.0,227.0
Brooklyn,Clinton Hill,Entire home/apt,190.0,3.0,60.0,1.66,1.0,168.0
Brooklyn,South Slope,Entire home/apt,145.0,3.0,147.0,3.62,1.0,235.0
Brooklyn,Flatbush,Entire home/apt,219.0,2.0,119.0,2.93,1.0,275.0
Manhattan,Midtown,Entire home/apt,169.0,1.0,57.0,1.44,3.0,267.0
Manhattan,Washington Heights,Private room,50.0,3.0,89.0,2.54,1.0,113.0
Manhattan,Harlem,Entire home/apt,200.0,3.0,114.0,3.19,1.0,165.0
Brooklyn,East New York,Entire home/apt,119.0,4.0,148.0,3.75,1.0,111.0
Manhattan,Gramercy,Entire home/apt,169.0,4.0,49.0,1.23,1.0,249.0
Manhattan,Harlem,Private room,57.0,3.0,90.0,2.26,1.0,247.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,96.0,2.0,64.0,1.58,1.0,256.0
Manhattan,Chinatown,Entire home/apt,235.0,2.0,66.0,1.63,2.0,184.0
Brooklyn,Williamsburg,Entire home/apt,169.0,5.0,54.0,1.38,1.0,274.0
Queens,Sunnyside,Private room,129.0,1.0,52.0,1.27,2.0,250.0
Manhattan,Hell's Kitchen,Entire home/apt,185.0,2.0,78.0,5.83,1.0,233.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,145.0,2.0,125.0,3.23,1.0,271.0
Bronx,Longwood,Entire home/apt,89.0,1.0,78.0,4.52,3.0,104.0
Brooklyn,East New York,Private room,33.0,1.0,147.0,4.08,2.0,231.0
Manhattan,Gramercy,Entire home/apt,169.0,5.0,87.0,2.12,1.0,266.0
Bronx,Concourse Village,Private room,100.0,2.0,54.0,1.32,1.0,168.0
Manhattan,Upper East Side,Entire home/apt,145.0,5.0,54.0,1.43,1.0,236.0
Manhattan,East Harlem,Private room,60.0,5.0,39.0,1.2,2.0,271.0
Queens,Astoria,Private room,60.0,1.0,72.0,1.82,2.0,168.0
Manhattan,Gramercy,Entire home/apt,145.0,1.0,125.0,3.63,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,195.0,4.0,122.0,3.01,1.0,236.0
Manhattan,Lower East Side,Private room,169.0,2.0,130.0,3.3,2.0,139.0
Manhattan,Inwood,Private room,43.0,2.0,55.0,1.98,1.0,168.0
Brooklyn,Flatbush,Entire home/apt,85.0,2.0,168.0,4.22,1.0,246.0
Manhattan,Hell's Kitchen,Private room,110.0,1.0,161.0,4.42,2.0,165.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,83.0,4.0,106.0,2.64,1.0,201.0
Bronx,Bronxdale,Private room,40.0,2.0,83.0,2.08,1.0,276.0
Manhattan,Harlem,Entire home/apt,177.0,3.0,90.0,2.59,3.0,175.0
Manhattan,East Harlem,Private room,100.0,2.0,77.0,1.9,1.0,235.0
Queens,Astoria,Entire home/apt,90.0,2.0,101.0,2.91,1.0,266.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,135.0,3.0,155.0,3.97,1.0,281.0
Manhattan,Harlem,Private room,65.0,3.0,42.0,1.04,2.0,185.0
Brooklyn,Greenpoint,Entire home/apt,140.0,2.0,43.0,1.06,1.0,168.0
Manhattan,West Village,Private room,130.0,1.0,74.0,1.86,2.0,243.0
Manhattan,Harlem,Private room,50.0,4.0,64.0,3.31,2.0,162.0
Brooklyn,Williamsburg,Entire home/apt,169.0,1.0,91.0,2.28,1.0,169.0
Brooklyn,Greenpoint,Private room,70.0,2.0,28.0,1.12,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,50.0,1.0,78.0,5.17,2.0,189.0
Manhattan,Nolita,Entire home/apt,140.0,2.0,44.0,1.1,1.0,110.0
Manhattan,Harlem,Entire home/apt,165.0,3.0,60.0,1.49,1.0,278.0
Manhattan,Midtown,Private room,250.0,3.0,167.0,4.42,2.0,198.0
Brooklyn,Williamsburg,Entire home/apt,130.0,3.0,42.0,1.06,1.0,168.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,115.0,2.0,44.0,1.11,2.0,126.0
Brooklyn,Bushwick,Entire home/apt,148.0,5.0,77.0,1.96,2.0,275.0
Brooklyn,Bedford-Stuyvesant,Private room,50.0,1.0,78.0,4.72,2.0,189.0
Brooklyn,Bushwick,Entire home/apt,79.0,4.0,97.0,2.42,2.0,250.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,135.0,5.0,63.0,1.6,2.0,281.0
Manhattan,Two Bridges,Private room,75.0,2.0,25.0,1.04,1.0,271.0
Manhattan,Hell's Kitchen,Entire home/apt,175.0,1.0,57.0,1.41,1.0,273.0
Queens,East Elmhurst,Private room,45.0,1.0,78.0,3.5,2.0,159.0
Manhattan,Harlem,Shared room,50.0,1.0,67.0,1.65,1.0,216.0
Brooklyn,Windsor Terrace,Private room,62.0,1.0,78.0,5.28,2.0,260.0
Queens,Ditmars Steinway,Entire home/apt,120.0,1.0,78.0,3.5,1.0,139.0
Manhattan,Lower East Side,Entire home/apt,140.0,1.0,144.0,3.63,1.0,98.0
Queens,Flushing,Private room,55.0,1.0,126.0,3.13,2.0,180.0
Brooklyn,Flatbush,Entire home/apt,150.0,3.0,125.0,3.32,3.0,264.0
Brooklyn,Williamsburg,Entire home/apt,190.0,2.0,78.0,4.51,1.0,229.0
Brooklyn,Bedford-Stuyvesant,Private room,62.0,1.0,78.0,6.02,2.0,189.0
Manhattan,Gramercy,Entire home/apt,186.0,2.0,169.0,4.17,1.0,168.0
Manhattan,Upper East Side,Entire home/apt,165.0,1.0,141.0,3.54,1.0,262.0
Brooklyn,Crown Heights,Private room,29.0,2.0,142.0,3.54,2.0,168.0
Brooklyn,Williamsburg,Entire home/apt,225.0,2.0,110.0,2.74,1.0,124.0
Queens,Astoria,Private room,45.0,5.0,50.0,1.27,1.0,145.0
Brooklyn,Greenpoint,Private room,89.0,1.0,78.0,5.07,1.0,114.0
Manhattan,Hell's Kitchen,Entire home/apt,175.0,1.0,78.0,5.71,1.0,116.0
Staten Island,Clifton,Entire home/apt,75.0,5.0,81.0,2.04,1.0,155.0
Brooklyn,South Slope,Private room,140.0,2.0,141.0,3.63,1.0,268.0
Queens,Sunnyside,Entire home/apt,95.0,3.0,102.0,2.9,1.0,138.0
Queens,Elmhurst,Private room,59.0,1.0,75.0,1.87,2.0,106.0
Manhattan,Hell's Kitchen,Entire home/apt,199.0,3.0,157.0,3.95,2.0,215.0
Brooklyn,Crown Heights,Private room,35.0,3.0,165.0,4.09,2.0,272.0
Manhattan,Hell's Kitchen,Entire home/apt,200.0,4.0,107.0,2.73,1.0,203.0
Manhattan,Midtown,Entire home/apt,130.0,2.0,118.0,2.93,1.0,226.0
Queens,Elmhurst,Private room,43.0,1.0,105.0,2.61,2.0,140.0
Brooklyn,Columbia St,Private room,85.0,2.0,61.0,1.57,1.0,168.0
Manhattan,Flatiron District,Entire home/apt,275.0,2.0,136.0,3.4,1.0,170.0
Brooklyn,East Flatbush,Entire home/apt,135.0,1.0,78.0,4.87,2.0,270.0
Brooklyn,Prospect-Lefferts Gardens,Private room,65.0,3.0,94.0,2.4,2.0,168.0
Brooklyn,Bushwick,Private room,65.0,1.0,52.0,1.7,3.0,179.0
Brooklyn,Flatbush,Entire home/apt,119.0,3.0,121.0,3.38,1.0,280.0
Manhattan,SoHo,Entire home/apt,290.0,2.0,69.0,1.73,1.0,99.0
Manhattan,West Village,Entire home/apt,300.0,5.0,88.0,2.32,1.0,121.0
Manhattan,Harlem,Entire home/apt,148.0,6.0,44.0,1.12,1.0,280.0
Manhattan,East Village,Entire home/apt,133.0,2.0,72.0,1.82,1.0,168.0
Manhattan,Chelsea,Entire home/apt,225.0,3.0,87.0,2.17,1.0,280.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,3.0,59.0,1.51,1.0,263.0
Manhattan,Upper West Side,Entire home/apt,105.0,1.0,78.0,4.61,1.0,175.0
Queens,Elmhurst,Private room,34.0,1.0,89.0,2.35,2.0,164.0
Brooklyn,East New York,Entire home/apt,70.0,5.0,37.0,1.48,1.0,263.0
Bronx,Riverdale,Entire home/apt,150.0,2.0,79.0,1.99,1.0,267.0
Manhattan,Upper West Side,Entire home/apt,200.0,2.0,128.0,3.31,1.0,231.0
Brooklyn,Greenpoint,Entire home/apt,65.0,1.0,56.0,1.58,3.0,168.0
Manhattan,East Harlem,Private room,50.0,3.0,40.0,1.14,2.0,168.0
Brooklyn,South Slope,Private room,89.0,1.0,102.0,2.56,1.0,269.0
Brooklyn,Williamsburg,Private room,59.0,2.0,138.0,3.63,1.0,268.0
Queens,Elmhurst,Private room,52.0,1.0,108.0,2.71,2.0,174.0
Manhattan,Upper West Side,Entire home/apt,169.0,1.0,43.0,1.12,1.0,223.0
Manhattan,Washington Heights,Entire home/apt,170.0,5.0,24.0,1.39,1.0,121.0
Brooklyn,Crown Heights,Entire home/apt,120.0,3.0,70.0,1.79,1.0,208.0
Manhattan,Harlem,Private room,72.0,1.0,98.0,2.5,1.0,204.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,67.0,3.0,88.0,2.22,1.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,3.0,99.0,2.56,2.0,246.0
Manhattan,Chelsea,Entire home/apt,206.0,1.0,55.0,1.41,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,126.0,2.0,78.0,4.73,1.0,182.0
Manhattan,Midtown,Entire home/apt,99.0,1.0,172.0,4.33,1.0,213.0
Manhattan,Chelsea,Entire home/apt,220.0,4.0,81.0,2.11,1.0,217.0
Bronx,Mott Haven,Entire home/apt,125.0,3.0,142.0,3.59,1.0,185.0
Bronx,Longwood,Private room,60.0,2.0,47.0,1.22,2.0,249.0
Bronx,Longwood,Private room,60.0,2.0,77.0,1.96,2.0,171.0
Manhattan,Midtown,Entire home/apt,139.0,1.0,78.0,4.68,1.0,230.0
Manhattan,East Harlem,Private room,89.0,5.0,62.0,1.82,1.0,271.0
Manhattan,Chelsea,Private room,179.0,3.0,69.0,1.8,1.0,104.0
Brooklyn,Cypress Hills,Entire home/apt,79.0,1.0,130.0,3.48,2.0,258.0
Queens,Ridgewood,Private room,80.0,2.0,177.0,4.48,2.0,245.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,169.0,2.0,76.0,1.93,1.0,160.0
Manhattan,Upper West Side,Private room,90.0,1.0,60.0,2.91,1.0,188.0
Brooklyn,East Flatbush,Entire home/apt,215.0,2.0,44.0,1.28,1.0,279.0
Queens,Ridgewood,Private room,120.0,2.0,162.0,4.12,2.0,268.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,85.0,5.0,93.0,2.38,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,99.0,2.0,43.0,1.16,1.0,168.0
Queens,Flushing,Private room,60.0,5.0,66.0,1.69,2.0,141.0
Queens,Sunnyside,Entire home/apt,110.0,2.0,24.0,1.52,1.0,128.0
Brooklyn,Crown Heights,Entire home/apt,87.0,3.0,87.0,2.25,1.0,260.0
Manhattan,Lower East Side,Private room,150.0,1.0,41.0,1.07,3.0,274.0
Manhattan,Murray Hill,Entire home/apt,225.0,1.0,45.0,1.16,1.0,255.0
Manhattan,East Village,Entire home/apt,115.0,4.0,46.0,1.19,1.0,168.0
Manhattan,East Village,Entire home/apt,200.0,2.0,39.0,1.15,1.0,168.0
Brooklyn,Sunset Park,Entire home/apt,140.0,2.0,108.0,2.89,1.0,278.0
Brooklyn,Gowanus,Private room,55.0,1.0,56.0,1.46,2.0,281.0
Manhattan,Upper West Side,Private room,99.0,4.0,51.0,1.31,1.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,6.0,124.0,3.16,2.0,247.0
Brooklyn,Windsor Terrace,Entire home/apt,61.0,1.0,91.0,2.38,3.0,246.0
Manhattan,Harlem,Private room,60.0,1.0,40.0,1.02,2.0,168.0
Manhattan,Harlem,Private room,75.0,2.0,46.0,1.17,2.0,168.0
Manhattan,Midtown,Entire home/apt,239.0,4.0,132.0,3.39,2.0,242.0
Manhattan,Chelsea,Entire home/apt,165.0,3.0,110.0,2.87,1.0,222.0
Manhattan,Midtown,Entire home/apt,139.0,2.0,132.0,3.66,1.0,154.0
Brooklyn,Kensington,Private room,45.0,1.0,103.0,2.68,2.0,168.0
Brooklyn,Williamsburg,Private room,80.0,1.0,54.0,1.37,1.0,168.0
Manhattan,Midtown,Private room,100.0,4.0,40.0,3.36,2.0,164.0
Brooklyn,Park Slope,Entire home/apt,132.0,1.0,67.0,1.77,1.0,264.0
Queens,Flushing,Private room,50.0,3.0,83.0,2.15,2.0,171.0
Brooklyn,Crown Heights,Private room,48.0,2.0,107.0,2.74,2.0,268.0
Queens,Laurelton,Private room,40.0,2.0,47.0,1.19,2.0,173.0
Manhattan,Hell's Kitchen,Entire home/apt,219.0,3.0,100.0,2.66,1.0,235.0
Bronx,Parkchester,Private room,75.0,2.0,63.0,1.8,2.0,150.0
Manhattan,Harlem,Entire home/apt,175.0,2.0,136.0,3.51,2.0,280.0
Manhattan,Hell's Kitchen,Entire home/apt,140.0,3.0,131.0,3.37,1.0,111.0
Brooklyn,Fort Greene,Entire home/apt,169.0,2.0,136.0,3.46,1.0,251.0
Manhattan,Hell's Kitchen,Entire home/apt,148.0,4.0,104.0,2.7,2.0,145.0
Brooklyn,Williamsburg,Entire home/apt,184.0,4.0,79.0,2.21,1.0,222.0
Brooklyn,Prospect-Lefferts Gardens,Private room,50.0,1.0,70.0,1.79,2.0,168.0
Manhattan,Midtown,Entire home/apt,190.0,3.0,53.0,1.4,1.0,165.0
Brooklyn,Bushwick,Private room,50.0,2.0,93.0,2.39,2.0,202.0
Manhattan,Hell's Kitchen,Entire home/apt,225.0,4.0,128.0,3.39,1.0,218.0
Brooklyn,Bushwick,Private room,41.0,1.0,72.0,1.88,2.0,168.0
Manhattan,Chelsea,Entire home/apt,185.0,4.0,49.0,1.31,2.0,279.0
Manhattan,Midtown,Private room,98.0,3.0,98.0,2.66,1.0,278.0
Manhattan,Upper East Side,Entire home/apt,169.0,4.0,55.0,1.47,2.0,237.0
Manhattan,East Village,Private room,60.0,3.0,50.0,1.31,1.0,240.0
Manhattan,East Harlem,Private room,60.0,1.0,137.0,3.55,2.0,98.0
Manhattan,Midtown,Entire home/apt,218.0,5.0,69.0,1.81,2.0,152.0
Manhattan,East Harlem,Private room,85.0,3.0,86.0,2.28,2.0,240.0
Manhattan,East Harlem,Private room,85.0,3.0,89.0,2.37,2.0,228.0
Manhattan,Midtown,Entire home/apt,218.0,5.0,81.0,2.1,2.0,185.0
Queens,Sunnyside,Private room,60.0,2.0,105.0,2.72,1.0,101.0
Manhattan,Harlem,Shared room,39.0,4.0,47.0,1.22,2.0,131.0
Manhattan,Harlem,Private room,45.0,3.0,49.0,1.26,1.0,168.0
Queens,Jackson Heights,Private room,67.0,1.0,78.0,5.27,2.0,168.0
Brooklyn,South Slope,Entire home/apt,150.0,3.0,73.0,1.89,2.0,259.0
Brooklyn,Prospect-Lefferts Gardens,Private room,41.0,1.0,43.0,1.19,2.0,188.0
Queens,East Elmhurst,Entire home/apt,175.0,2.0,74.0,2.42,1.0,141.0
Manhattan,Nolita,Entire home/apt,180.0,2.0,166.0,4.44,1.0,213.0
Brooklyn,Williamsburg,Entire home/apt,225.0,2.0,39.0,1.25,1.0,168.0
Manhattan,Harlem,Private room,73.0,4.0,69.0,1.77,2.0,122.0
Queens,Flushing,Private room,40.0,3.0,102.0,2.73,2.0,105.0
Queens,Richmond Hill,Entire home/apt,250.0,3.0,40.0,1.04,2.0,189.0
Manhattan,Harlem,Entire home/apt,259.0,3.0,57.0,1.51,1.0,175.0
Brooklyn,Bedford-Stuyvesant,Private room,40.0,2.0,39.0,1.02,2.0,236.0
Brooklyn,Bedford-Stuyvesant,Private room,37.0,3.0,40.0,1.06,2.0,212.0
Queens,Elmhurst,Private room,289.0,2.0,115.0,2.99,2.0,280.0
Brooklyn,Bushwick,Entire home/apt,120.0,4.0,43.0,1.15,1.0,243.0
Bronx,Pelham Gardens,Entire home/apt,75.0,2.0,92.0,2.45,1.0,265.0
Brooklyn,Clinton Hill,Entire home/apt,225.0,3.0,95.0,2.48,1.0,122.0
Brooklyn,Flatbush,Entire home/apt,175.0,3.0,96.0,2.5,1.0,209.0
Queens,Jamaica,Private room,60.0,1.0,109.0,2.84,1.0,98.0
Brooklyn,Windsor Terrace,Entire home/apt,125.0,2.0,117.0,3.08,2.0,262.0
Brooklyn,Prospect Heights,Entire home/apt,200.0,1.0,43.0,1.13,1.0,232.0
Brooklyn,Flatbush,Private room,73.0,1.0,43.0,1.37,2.0,188.0
Brooklyn,Crown Heights,Entire home/apt,300.0,3.0,39.0,1.03,2.0,259.0
Manhattan,Chelsea,Entire home/apt,100.0,1.0,78.0,5.16,1.0,269.0
Manhattan,West Village,Entire home/apt,230.0,2.0,39.0,1.03,1.0,168.0
Manhattan,Chelsea,Entire home/apt,169.0,5.0,106.0,2.99,1.0,263.0
Brooklyn,Bushwick,Entire home/apt,179.0,3.0,117.0,3.04,2.0,137.0
Manhattan,Harlem,Private room,120.0,2.0,44.0,1.18,1.0,96.0
Queens,Flushing,Private room,60.0,5.0,62.0,1.64,2.0,174.0
Brooklyn,Bushwick,Entire home/apt,124.0,2.0,104.0,2.75,1.0,237.0
Brooklyn,Bushwick,Private room,79.0,2.0,57.0,1.52,2.0,127.0
Brooklyn,Bushwick,Private room,65.0,2.0,77.0,2.04,2.0,116.0
Manhattan,Harlem,Entire home/apt,150.0,1.0,49.0,1.3,2.0,168.0
Manhattan,Financial District,Entire home/apt,125.0,3.0,99.0,2.73,1.0,203.0
Brooklyn,Sunset Park,Private room,39.0,5.0,89.0,2.34,2.0,168.0
Queens,Long Island City,Private room,80.0,2.0,49.0,1.29,1.0,168.0
Manhattan,Lower East Side,Entire home/apt,169.0,3.0,104.0,2.79,1.0,205.0
Brooklyn,Prospect Heights,Private room,88.0,2.0,46.0,1.19,1.0,168.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,2.0,80.0,2.11,1.0,212.0
Brooklyn,Crown Heights,Entire home/apt,169.0,3.0,33.0,1.12,2.0,259.0
Manhattan,Lower East Side,Entire home/apt,158.0,2.0,145.0,4.81,1.0,193.0
Brooklyn,Williamsburg,Private room,100.0,1.0,37.0,1.07,1.0,168.0
Brooklyn,Williamsburg,Entire home/apt,195.0,3.0,54.0,1.42,1.0,97.0
Brooklyn,Crown Heights,Entire home/apt,125.0,2.0,70.0,1.85,1.0,132.0
Brooklyn,Williamsburg,Entire home/apt,175.0,3.0,122.0,3.37,2.0,128.0
Manhattan,Hell's Kitchen,Entire home/apt,169.0,6.0,97.0,2.55,2.0,236.0
Queens,Sunnyside,Entire home/apt,170.0,2.0,149.0,4.21,2.0,229.0
Queens,Woodhaven,Private room,45.0,1.0,78.0,6.15,2.0,278.0
Manhattan,Upper East Side,Private room,90.0,3.0,79.0,2.08,2.0,246.0
Brooklyn,Windsor Terrace,Entire home/apt,50.0,1.0,74.0,2.03,3.0,236.0
Queens,Astoria,Private room,36.0,2.0,37.0,1.03,2.0,228.0
Manhattan,West Village,Entire home/apt,145.0,3.0,100.0,2.62,1.0,168.0
Brooklyn,Greenpoint,Entire home/apt,129.0,2.0,87.0,2.33,2.0,124.0
Manhattan,West Village,Entire home/apt,186.0,1.0,78.0,5.24,3.0,209.0
Queens,Elmhurst,Entire home/apt,89.0,1.0,146.0,3.85,2.0,252.0
Manhattan,Midtown,Entire home/apt,150.0,1.0,136.0,3.71,1.0,248.0
Queens,South Ozone Park,Entire home/apt,195.0,1.0,78.0,6.31,2.0,256.0
Manhattan,Hell's Kitchen,Entire home/apt,170.0,4.0,112.0,2.97,1.0,262.0
Brooklyn,Park Slope,Private room,109.0,3.0,68.0,1.97,1.0,213.0
Brooklyn,Greenpoint,Private room,81.0,2.0,131.0,3.5,2.0,120.0
Brooklyn,Prospect Heights,Entire home/apt,201.0,3.0,66.0,1.78,2.0,159.0
Manhattan,Hell's Kitchen,Entire home/apt,250.0,3.0,52.0,1.4,1.0,168.0
Manhattan,Harlem,Private room,60.0,1.0,63.0,1.74,2.0,168.0
Brooklyn,Williamsburg,Private room,85.0,1.0,42.0,1.14,1.0,168.0
Bronx,Williamsbridge,Entire home/apt,67.0,3.0,78.0,5.39,1.0,140.0
Manhattan,Upper East Side,Entire home/apt,138.0,1.0,95.0,2.54,2.0,215.0
Brooklyn,Bushwick,Private room,52.0,1.0,97.0,2.55,2.0,115.0
Queens,Woodside,Entire home/apt,125.0,2.0,156.0,4.13,1.0,263.0
Manhattan,Harlem,Private room,75.0,3.0,107.0,2.86,1.0,279.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,170.0,3.0,72.0,2.0,1.0,255.0
Brooklyn,Park Slope,Entire home/apt,150.0,3.0,42.0,1.11,1.0,117.0
Queens,Woodhaven,Private room,38.0,1.0,170.0,4.49,2.0,192.0
Manhattan,Harlem,Private room,70.0,1.0,58.0,1.55,2.0,168.0
Brooklyn,Fort Greene,Private room,95.0,2.0,54.0,1.44,1.0,168.0
Manhattan,East Village,Entire home/apt,140.0,3.0,37.0,1.01,1.0,168.0
Brooklyn,Prospect Heights,Entire home/apt,136.0,2.0,169.0,4.48,1.0,279.0
Manhattan,Inwood,Private room,40.0,3.0,78.0,2.87,1.0,260.0
Manhattan,Financial District,Private room,109.0,1.0,86.0,2.33,2.0,161.0
Manhattan,Upper East Side,Shared room,99.0,3.0,48.0,1.53,1.0,168.0
Brooklyn,Williamsburg,Entire home/apt,150.0,2.0,120.0,3.29,1.0,149.0
Brooklyn,Greenpoint,Private room,75.0,1.0,55.0,1.46,1.0,168.0
Queens,Long Island City,Entire home/apt,95.0,5.0,46.0,1.23,1.0,244.0
Brooklyn,Bedford-Stuyvesant,Private room,49.0,1.0,77.0,2.44,3.0,239.0
Queens,Elmhurst,Private room,47.0,1.0,87.0,2.35,2.0,156.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,155.0,2.0,94.0,2.5,1.0,218.0
Brooklyn,Bushwick,Entire home/apt,115.0,5.0,54.0,1.47,1.0,105.0
Manhattan,Harlem,Entire home/apt,170.0,3.0,34.0,1.0,1.0,198.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,3.0,122.0,3.26,1.0,275.0
Manhattan,Greenwich Village,Entire home/apt,200.0,3.0,38.0,1.03,1.0,205.0
Manhattan,Upper West Side,Private room,80.0,2.0,149.0,3.98,1.0,168.0
Manhattan,Harlem,Private room,55.0,3.0,60.0,1.68,2.0,246.0
Brooklyn,Williamsburg,Private room,59.0,2.0,87.0,2.31,3.0,168.0
Brooklyn,Williamsburg,Private room,89.0,2.0,69.0,1.83,3.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,56.0,2.0,43.0,1.61,2.0,110.0
Manhattan,Washington Heights,Entire home/apt,150.0,1.0,89.0,2.41,1.0,139.0
Manhattan,SoHo,Entire home/apt,169.0,2.0,41.0,1.16,1.0,168.0
Bronx,Port Morris,Private room,49.0,2.0,59.0,1.59,2.0,148.0
Bronx,Port Morris,Private room,41.0,2.0,57.0,1.54,2.0,146.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,229.0,4.0,92.0,2.54,1.0,236.0
Brooklyn,Sunset Park,Private room,40.0,1.0,84.0,2.23,2.0,168.0
Manhattan,Morningside Heights,Private room,110.0,3.0,58.0,1.62,2.0,129.0
Queens,Jackson Heights,Entire home/apt,125.0,3.0,86.0,2.39,1.0,271.0
Brooklyn,Canarsie,Entire home/apt,120.0,2.0,78.0,5.14,1.0,254.0
Brooklyn,Cobble Hill,Entire home/apt,175.0,5.0,53.0,1.44,1.0,99.0
Brooklyn,Bushwick,Private room,55.0,2.0,38.0,1.51,2.0,168.0
Brooklyn,Sunset Park,Private room,47.0,2.0,87.0,2.32,2.0,168.0
Queens,Astoria,Entire home/apt,99.0,1.0,78.0,5.28,1.0,211.0
Manhattan,East Village,Entire home/apt,140.0,2.0,55.0,1.47,1.0,168.0
Manhattan,Morningside Heights,Private room,89.0,1.0,131.0,3.62,1.0,165.0
Brooklyn,Williamsburg,Entire home/apt,125.0,3.0,97.0,2.65,2.0,216.0
Manhattan,Chelsea,Entire home/apt,169.0,2.0,139.0,3.73,1.0,221.0
Manhattan,Midtown,Entire home/apt,139.0,2.0,102.0,2.74,1.0,235.0
Manhattan,Gramercy,Private room,100.0,2.0,79.0,2.12,2.0,243.0
Brooklyn,East Flatbush,Entire home/apt,45.0,1.0,112.0,2.99,1.0,244.0
Staten Island,Tompkinsville,Entire home/apt,85.0,2.0,110.0,2.97,1.0,248.0
Manhattan,Harlem,Entire home/apt,79.0,3.0,42.0,1.14,1.0,168.0
Bronx,Port Morris,Private room,33.0,2.0,63.0,1.75,2.0,145.0
Bronx,Longwood,Private room,45.0,2.0,68.0,1.83,1.0,156.0
Manhattan,Upper West Side,Entire home/apt,179.0,2.0,98.0,2.71,1.0,151.0
Bronx,Concourse,Entire home/apt,99.0,1.0,103.0,2.87,1.0,264.0
Brooklyn,Sunset Park,Private room,41.0,5.0,81.0,2.18,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,70.0,3.0,61.0,1.63,1.0,190.0
Queens,Long Island City,Entire home/apt,255.0,2.0,111.0,3.18,1.0,268.0
Brooklyn,Williamsburg,Entire home/apt,195.0,2.0,145.0,4.03,2.0,230.0
Manhattan,SoHo,Private room,101.0,2.0,102.0,2.97,2.0,116.0
Brooklyn,Bedford-Stuyvesant,Private room,50.0,1.0,42.0,2.1,3.0,102.0
Brooklyn,South Slope,Entire home/apt,190.0,3.0,39.0,1.07,2.0,226.0
Manhattan,Hell's Kitchen,Entire home/apt,199.0,3.0,110.0,3.02,1.0,246.0
Manhattan,Upper West Side,Entire home/apt,125.0,1.0,78.0,4.88,3.0,125.0
Manhattan,Harlem,Entire home/apt,200.0,3.0,50.0,1.42,1.0,268.0
Manhattan,Inwood,Entire home/apt,100.0,4.0,41.0,1.11,2.0,100.0
Manhattan,Harlem,Entire home/apt,129.0,1.0,160.0,4.31,3.0,246.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,175.0,2.0,103.0,2.9,2.0,144.0
Brooklyn,Williamsburg,Private room,65.0,4.0,47.0,1.28,2.0,249.0
Manhattan,East Village,Entire home/apt,295.0,2.0,48.0,1.33,1.0,168.0
Queens,Astoria,Private room,40.0,2.0,50.0,1.63,2.0,179.0
Brooklyn,Crown Heights,Private room,125.0,1.0,47.0,1.36,2.0,151.0
Brooklyn,Bedford-Stuyvesant,Private room,65.0,3.0,124.0,3.45,1.0,199.0
Manhattan,Midtown,Entire home/apt,199.0,2.0,106.0,2.96,1.0,250.0
Manhattan,Chelsea,Entire home/apt,169.0,2.0,47.0,1.3,1.0,168.0
